"time","measured_M0","reference_M0","command_M0","measured_M1","reference_M1","command_M1","measured_M2","reference_M2","command_M2","measured_M3","reference_M3","command_M3","measured_M4","reference_M4","command_M4","measured_M5","reference_M5","command_M5","measured_M6","reference_M6","command_M6","angle_0","angle_1","angle_2","angle_3","angle_4","angle_5","angle_6","JR3_FX","JR3_FY","JR3_FZ","JR3_MX","JR3_MY","JR3_MZ","map_creation_id","unix_time_seconds"
148.3265,2.37434787,2.351143,0.47890042,6.80919593,6.897827,1.78873338,2.35786101,2.345231,0.66142806,5.663745,5.684906,1.18650933,1.83370338,1.812513,0.42798176,8.6506855,8.641551,1.7953375,7.69317519,7.681878,1.45563773,76.68,115.2,-59.4,93.78,71.7228,100.8,123.12,-1.81831699240293,0.732076873217332,-5.10478472937649,0.0604934598357035,0.0871381586326787,0.0174353724698247,1512347428282.75,1512396387
149.1275,5.80152716,5.826572,1.51961082,4.17869328,4.17672,0.96527789,8.74623482,8.751232,2.00394996,7.98185109,7.986279,2.0294107,5.06109399,5.057621,1.48318341,6.57223931,6.577185,1.12234806,6.09427485,6.142782,1.10933637,90.9,111.0438,-87.507,104.22,83.88,99,122.04,-2.10500705470293,0.704680248707332,-6.15922812309649,0.0495068324560191,0.106461738218267,0.0187534179298247,1512347428282.29,1512396388
149.9275,6.2191812,6.195523,1.58870794,6.22721222,6.225531,1.68278679,1.92676666,1.937767,0.26763774,6.25103614,6.276011,1.31044181,4.87530669,4.884517,1.15980149,1.57506944,1.570176,0.0932645,3.18944242,3.183463,0.49634914,91.26,112.68,-65.2086,98.64,83.34,72.441,108.0126,0.0742050941770691,0.506406515007332,-3.27762064120649,0.0308895939701911,0.0291506533849739,0.0139202312398247,1512347428280.89,1512396389
150.7285,8.83160809,8.845204,2.18863765,1.31903445,1.316212,0.28670082,2.3663316,2.351181,0.58432168,7.53065327,7.515963,1.87862891,3.60054622,3.596415,0.83563344,1.14544348,1.136761,0.00692077,7.43126591,7.434222,1.57876754,99.36,88.4718,-65.52,99.9,79.38,64.8846,121.8834,-0.192911470292931,0.688483893457332,-3.51917790150649,0.0456756509322091,0.0344872910813071,0.0179517836798247,1512347428281.59,1512396390
151.5295,2.00751722,1.999695,0.40549932,5.8337267,5.832472,1.6237023,8.48432548,8.515702,1.96935409,9.74564483,9.753707,2.44038505,8.3416801,8.346449,2.40305891,8.53627668,8.559414,1.77509442,6.46822129,6.444872,1.30926868,77.3154,113.0382,-88.74,111.78,96.4188,99.5958,122.4,-1.76930115224293,0.887019285267332,-7.12666420253649,0.0669930860565055,0.107009259040749,0.0235276325098247,1512347428281.39,1512396390.74
152.3305,5.49523268,5.431763,1.4297048,9.01526751,9.045022,2.3811189,2.10871406,2.104768,0.28228208,7.19623613,7.211219,1.53192155,1.30593209,1.288574,0.32081864,9.41461587,9.424076,1.97587348,4.27017107,4.275615,0.7170792,89.46,125.3394,-67.725,102.78,69.93,101.9358,116.2512,-1.59874252004293,0.591565214807332,-4.88786369990649,0.0436463490201031,0.0835091284269171,0.0151078984098247,1512347428281.81,1512396391
153.1305,0.35068019,0.344665,0.05154207,2.40428166,2.412018,0.51968711,1.7183913,1.722855,0.22999859,8.759899,8.754949,2.13142282,5.52708693,5.551393,1.61517448,6.77248302,6.805271,1.17104355,7.92447763,7.930714,1.67613537,52.164,95.8662,-62.5536,105.2118,82.2744,98.3448,123.3,-1.49344734614293,0.905373663207332,-6.28141965867649,0.0739347753333991,0.0871936798844331,0.0216236233198247,1512347428281.78,1512396392
153.9315,2.04840172,2.02837,0.66276728,2.61389962,2.591654,0.79428275,9.84887435,9.849332,2.24429499,2.42664148,2.417081,0.4398858,3.72444193,3.71898,0.89001992,7.41726098,7.433486,1.50387129,8.32056039,8.306297,1.75938953,63.54,95.94,-87.615,85.4028,79.56,98.82,124.92,-2.17983767913293,0.608675290907332,-5.68397016636649,0.0419668139725871,0.0994374084378175,0.0162633377698247,1512347428282.82,1512396393
154.7325,1.16475528,1.159507,0.23532545,0.98777934,1.007671,0.19671412,2.62632093,2.639892,0.41392514,1.72211802,1.728563,0.24548625,6.85809205,6.872645,1.91632673,3.49709237,3.495457,0.46785545,3.49144559,3.499716,0.55319078,56.16,78.12,-64.593,74.9088,85.14,83.4768,109.44,-0.424502766202931,0.587156718947332,-3.77611883328649,0.0455707948705247,0.0387628128902067,0.0140601751998247,1512347428282.13,1512396394
155.5335,6.42710469,6.491614,1.63671367,9.04587449,9.060441,2.36394439,2.58295171,2.563056,0.65456947,3.68434793,3.692293,1.02057406,4.39474445,4.399088,1.03694309,4.68116171,4.700969,0.95373951,0.79453706,0.793449,0.03572659,90.72,122.8788,-65.88,85.8006,83.52,85.86,83.8584,0.0766387353270691,0.328850658427332,-2.70078987565649,0.0214391786390959,0.0264602970555799,0.00878275711982473,1512347428278.93,1512396394.79
157.1345,0.1577779,0.128159,0,4.81601782,4.812957,1.3036644,8.92931156,8.923739,2.02084757,1.94257809,1.945058,0.32520646,2.18890151,2.189287,0.50683842,7.8555836,7.877303,1.68668942,2.71080004,2.734529,0.63230153,48.6126,106.38,-84.78,79.848,72.603,95.3064,92.5326,-1.09634558602293,0.183923896347332,-4.0624515742565,0.00138082081458066,0.0634828225676859,0.00670082651982473,1512347428280.06,1512396396
157.9355,5.22541783,5.283297,1.45862961,9.9768451,9.992487,2.63218285,6.08038395,6.067591,1.10951044,0.80560518,0.816971,0.10280668,0.27354207,0.281557,0.06654778,2.6983765,2.694811,0.32357839,4.88197033,4.891954,1.06397915,85.041,127.7586,-81.36,67.8042,52.8516,79.776,107.3808,-1.07416876970293,0.022459330867332,-2.17585904782649,-0.0201352363394305,0.0487710878536667,0.00481641298982473,1512347428281.89,1512396397
158.7365,4.37689586,4.404141,1.03739769,9.49266813,9.493989,2.29053374,2.19692064,2.198182,0.35875221,2.54003384,2.543151,0.76083581,0.35644053,0.316424,0.11105451,8.00545574,8.009933,1.69041123,3.90864817,3.912996,0.67343874,84.42,127.62,-65.34,75.6774,52.02,96.9516,106.74,-1.52779045678293,0.294268485407332,-3.15229635348649,0.0171851082331671,0.0669184147521515,0.00809304563982473,1512347428280.1,1512396398
159.5365,5.69423376,5.622805,1.48615364,4.30993049,4.313919,0.97807783,2.85897856,2.870148,0.65652163,4.68872872,4.689318,1.2430895,9.10075404,9.1395,2.59311672,8.61081751,8.625365,1.81811713,5.11982321,5.11693,1.09357328,86.724,111.6,-67.86,90.4824,94.4694,101.16,110.5776,-1.36334022195293,0.836715327757332,-5.63572726293649,0.0749337164703011,0.0834644844671767,0.0191875742398247,1512347428282.86,1512396398.82
160.3375,5.31317249,5.393688,1.20517213,3.37444241,3.370589,0.74035882,4.77829144,4.781077,1.12567354,1.6165186,1.627134,0.25572827,9.93662761,9.944917,2.78233531,7.9902087,7.998536,1.41364788,3.06690183,3.06631,0.47518272,86.58,104.94,-72.72,77.6664,97.0794,100.62,105.66,-1.28772283127293,0.753180375207332,-5.25691021275649,0.0681535750166791,0.0780630148422759,0.0171516848098247,1512347428279.63,1512396399
161.1385,1.0916828,1.189039,0.25103224,2.74784734,2.740002,0.59212195,5.37947441,5.386202,1.25081525,7.77663794,7.782844,1.95182125,4.74678032,4.731904,1.10466415,2.73169397,2.707068,0.32236686,1.02166051,1.016757,0.08205213,61.7616,97.56,-75.42,99.36,87.1812,79.8246,83.6514,0.472100746727069,0.373938396437332,-3.80140382004649,0.0172019726737203,0.0236230508265959,0.0107970373498247,1512347428281.06,1512396400
161.9395,7.07267265,7.071785,1.79518516,2.80657644,2.80403,0.86398975,6.89762237,6.870549,1.56931162,8.31050832,8.308894,2.0972358,4.88095378,4.848292,1.36580472,2.2924681,2.294753,0.23485399,5.86376306,5.877985,1.25863249,92.3238,98.82,-82.4184,103.86,87.48,78.3,112.4154,-0.426676889942931,0.616800205547332,-4.43047016477649,0.0376284109786287,0.0505988930231611,0.0173374749098247,1512347428282.9,1512396401
162.7395,3.71856563,3.67912,0.78512341,1.43728334,1.444163,0.30176799,5.11654861,5.115039,0.8823117,0.56029824,0.553054,0.01567341,8.40063516,8.432407,2.40559656,6.4146872,6.422897,1.34461574,8.84483086,8.861553,1.87075564,81.18,87.6474,-77.04,67.9284,93.8142,90.504,125.5554,-1.32544432639293,0.825440105317332,-4.87846437174649,0.0668249545868275,0.0700918133956231,0.0205554999098247,1512347428280.91,1512396402
163.5405,0.362539,0.369176,0.05830474,8.0033184,7.974835,2.10263371,1.97092643,1.970831,0.27936708,7.44335018,7.455295,1.88508391,3.55390157,3.541508,0.79964513,1.03961808,0.802609,0,1.69399596,1.691743,0.21794714,52.0848,116.9478,-65.34,98.3772,81.9522,65.2032,94.7988,0.757742002577069,0.312534375707332,-2.72971489937649,0.0102372039318991,0.00742090479066994,0.0102583894698247,1512347428280.61,1512396402.86
164.3415,3.88673412,3.918955,1.0807656,5.85834778,5.853822,1.39639384,4.50328097,4.511978,1.06907953,5.12230767,5.123686,1.06341051,1.77655548,1.774431,0.41849936,1.27803564,0.646953,0,9.45188669,9.453354,2.00285398,75.0654,115.56,-72.72,93.2022,70.6536,62.433,129.7116,-0.779787421612931,0.513456290267332,-3.19930039114649,0.0271155110887055,0.0447757645659263,0.0154092412998247,1512347428281.7,1512396403
165.1425,8.82844572,8.816354,2.18738265,3.09401065,3.098666,0.69463164,7.06228983,7.071243,1.61846081,7.71960295,7.734322,1.97587364,5.30346461,5.307641,1.53547174,0.97512907,1.593427,0,0.59768154,0.570084,0,99.5742,104.22,-83.34,103.14,84.06,61.02,79.0218,0.773822995147069,0.187364936707332,-2.56987240909649,-0.00724565637126095,0.00979896003170073,0.00817454791982473,1512347428280.03,1512396404
165.9425,9.20928104,9.199279,2.27493385,2.05416543,2.057224,0.45959784,9.42918694,9.424045,2.16916982,8.70071817,8.761293,2.20072171,8.90423728,8.919994,2.52906464,0.94519984,0.866379,0,7.198947,7.190056,1.52379644,103.14,99.54,-92.2284,109.26,98.0136,61.02,121.7574,-0.381255559212931,0.719897302227332,-4.85212760418649,0.0434751028843679,0.0548490161313823,0.0213120482098247,1512347428281.1,1512396405
166.7435,7.08645135,7.089603,1.49701598,0.0965643,0.141076,0,5.19041179,5.238526,0.95904005,7.32205196,7.330744,1.53686204,8.12743169,8.130302,2.03401289,2.26728233,2.270436,0.46043552,2.79832907,2.800651,0.41659061,98.46,69.6564,-82.62,104.58,97.2,65.16,105.9876,0.492203019307069,0.631660169197332,-4.15665404812649,0.0378679411361347,0.0264264771407311,0.0179144330598247,1512347428281.46,1512396406
167.5445,9.05715022,9.044993,2.22496995,4.08145129,4.09057,1.16737289,6.87311427,6.829028,1.5448773,5.03681158,5.064631,1.05604797,0.19324137,0.173521,0.03992192,2.31573384,2.315818,0.4985581,2.69058374,2.706233,0.41445703,102.3192,101.34,-83.7,95.04,56.088,66.96,103.86,-0.289286975182931,0.094903004947332,-2.25534650939649,-0.0178262492036353,0.0305034644280555,0.00667076931982473,1512347428279.16,1512396406.9
168.3455,3.63645799,3.782945,0.7984614,3.98624227,3.968094,0.91054102,1.09044148,1.083429,0.098927,2.80329827,2.809382,0.50715772,6.6759188,6.707094,1.90308342,7.99077341,7.838551,1.59457889,7.63614019,7.645694,1.62021636,85.4532,101.34,-57.7692,84.1662,86.184,96.12,122.3028,-1.40446124803293,0.900242998617332,-4.93748673962649,0.0809708987968795,0.0740919830765015,0.0206217710498247,1512347428280.97,1512396407
169.1455,3.17069131,3.20645,0.68338495,5.47378466,5.472811,1.50796776,2.93894049,2.948011,0.74783424,9.91031223,9.91729,2.44640921,1.3426377,1.315159,0.30917584,1.1525587,0.661151,0,7.59006039,7.58992,1.62615723,82.62,106.9254,-66.78,107.3358,66.501,62.82,123.5556,-0.330275521002931,0.536169943967332,-3.38519354820649,0.0277223156293335,0.0365745746560947,0.0155351593598247,1512347428279.5,1512396408
169.9465,5.81383771,5.807931,1.50503547,8.00885249,8.023153,2.11579744,7.60971316,7.641521,1.73505047,2.9384882,2.935393,0.56063272,0.45356936,0.478336,0.09780072,0.94215043,1.259329,0,0.51173386,0.137241,0,90.9,119.1546,-82.98,87.0102,53.685,60.12,77.2956,0.166887581037069,-0.179634677392668,-1.22843313236649,-0.044528791320465,0.0137866336805923,0.00123848144982473,1512347428280.83,1512396409
170.7475,8.14549447,8.126338,2.02899644,2.93950774,2.935197,0.65167307,0.98823026,0.990027,0.07639765,9.43765565,9.434276,2.33770406,9.02576145,9.000095,2.53339086,1.96798967,1.973393,0.39282165,3.22603519,3.234584,0.73087634,98.82,102.3984,-61.2,108.8514,95.6466,67.86,97.0434,0.814026875617069,0.676571019767332,-3.78078534181649,0.0484045923546855,0.0166440086944075,0.0174563873998247,1512347428282.66,1512396410
171.5485,2.49191897,2.548703,0.52357672,8.27765144,8.283169,2.18184928,4.42173791,4.438544,1.05043011,8.79073185,8.799681,1.97499349,5.26935644,5.263172,1.27635636,1.24810632,0.44374,0,9.22171374,9.211086,1.95060571,80.5644,122.6718,-75.42,109.26,90,62.64,129.2868,-0.385872619232931,0.771850872667332,-4.55499905152649,0.0515922089509615,0.0495191887551735,0.0219446369198247,1512347428282.33,1512396410.94
172.3485,2.52173531,2.517235,0.51241309,0.15393813,0.226932,0,6.40971887,6.417143,1.46453047,2.01418238,2.018346,0.32917175,8.16910678,8.177651,2.20291304,1.86171266,2.186712,0.39160722,9.83102845,9.846479,2.0751327,73.737,68.3748,-78.7878,81.3024,93.06,60.9984,130.689,-0.496890237922931,0.770413726367332,-4.10461323027649,0.0544941862095895,0.0417091150098499,0.0205833351998247,1512347428280.84,1512396411
173.1495,5.60591425,5.655945,1.46811363,6.98538345,6.976251,1.85374893,1.05170291,1.041147,0.08206532,9.73706136,9.749274,2.39368878,3.20502811,3.204748,0.75611581,6.01069862,6.02275,1.24405539,6.52164225,6.573181,1.18586955,90.18,117.7758,-61.3746,109.08,82.0476,86.6934,127.44,-1.00819321254293,0.882604427137332,-4.97039177097649,0.0679241601102283,0.0669129935172171,0.0226174586698247,1512347428279.14,1512396412
173.9505,1.39684797,1.335336,0.27593904,0.65403959,0.655253,0.11750186,2.74524737,2.743244,0.7223779,1.76718131,1.762673,0.25563257,6.89502371,6.911965,1.95828711,9.04360592,9.072887,1.87301532,8.64221531,8.647719,1.81237829,63.36,75.096,-62.46,76.995,88.56,98.46,128.88,-1.74947362798293,1.02983134599733,-5.65260714819649,0.0910648212759267,0.0835396703088235,0.0235156454898247,1512347428282.61,1512396413
174.7515,3.58043941,3.608221,1.01416734,8.22366578,8.198481,2.14875704,2.92256409,2.99783,0.66833683,8.21563817,8.21141,2.07310278,1.57168121,1.562868,0.3611413,4.54721419,4.545788,0.70909794,6.35177953,6.358277,1.13676823,79.02,121.5306,-67.14,103.4532,71.1882,89.2314,126.4932,-1.35896900738293,0.674068965747332,-4.55615783904649,0.0479342688811167,0.0718221485558875,0.0177817502598247,1512347428280.56,1512396414
175.5515,5.64600816,5.630383,1.49528354,5.62806166,5.628603,1.30480935,1.92721844,1.93433,0.27258005,4.13870801,4.144313,0.82582903,8.99730042,8.997037,2.54576133,5.42261681,5.431381,1.1231061,8.22173726,8.232697,1.75305452,87.9246,116.64,-64.6956,93.6684,95.5908,90.36,128.52,-1.26033598206293,0.954383738077332,-5.23213237168649,0.0823789358776419,0.0752947406238283,0.0232305066598247,1512347428280.06,1512396414.97
177.1535,0.14241794,0.119748,0,5.50043861,5.521465,1.49259677,9.36819895,9.389569,2.15431576,0.88082365,0.877001,0.09707619,8.16458921,8.197894,2.11296688,9.88941839,9.905184,2.03342712,4.66862555,4.666602,1.0044782,49.2318,107.82,-87.7194,75.5406,97.92,102.96,107.9244,-1.48881014169293,0.593881295867332,-5.78815984947649,0.0471376696951695,0.0865911243298911,0.0153933268598247,1512347428281.76,1512396416
177.9545,4.401178,4.413297,1.19714818,0.30008348,0.299721,0.02585865,9.66511996,9.664857,2.20652443,0.89166587,0.887099,0.09745546,8.93699015,8.953942,2.53626734,1.8514351,1.842144,0.11598956,9.50417818,9.496223,1.99909834,77.4018,70.893,-88.38,71.6886,98.28,72.5382,129.42,-0.916225582012931,0.769993162627332,-4.54703230602649,0.0547626880889439,0.0571945518793503,0.0207856979498247,1512347428279.5,1512396417
178.7545,0.30798866,0.302864,0.04159445,0.89607151,0.89481,0.42590835,5.46553519,5.459895,0.96994507,5.26777518,5.256249,1.34212084,7.24931832,7.274222,1.81781325,8.3729645,8.375554,1.71780434,0.6686083,0.470918,0,47.754,71.1,-80.1,90.54,97.2,96.48,78.3216,-0.143827357462931,0.488771831347332,-5.17213686068649,0.0346727118159807,0.0479741498826523,0.0121917649298247,1512347428282.74,1512396418
179.5555,3.89068704,3.8861,1.08317679,2.73463328,2.738686,0.84418255,5.8738156,5.77084,1.22563804,2.97112799,2.965159,0.56067727,3.8433684,3.835307,0.92244732,8.83794106,8.838871,1.84849025,7.98580434,7.994932,1.68408634,74.952,90,-80.28,83.16,86.58,100.08,123.6114,-1.79009476374293,0.744460262977332,-5.55116959892649,0.0588389159995979,0.0883005316266891,0.0186802710698247,1512347428279.23,1512396419
180.3565,8.69732173,8.696893,2.15787991,0.08007489,0.243139,0.01441258,0.56763946,0.418571,0,4.99445893,5.006775,1.26798034,4.62446562,4.638701,1.13253434,3.89204568,3.901349,0.57064656,1.29091093,1.296373,0.14032017,95.5962,65.0088,-50.7906,86.94,86.22,86.22,89.8452,0.179675107837069,0.608445722597332,-3.33023520013649,0.0515620609356307,0.0248483304743843,0.0134001763198247,1512347428282.5,1512396419
181.1575,5.03782368,5.062709,1.07977334,3.05843432,3.070531,0.92364525,3.78836693,3.802199,0.93161033,3.23111735,3.24591,0.62017232,6.50007021,6.514963,1.86590151,6.45703987,6.443621,1.3487191,8.03967708,8.039772,1.69960241,90.36,93.6,-67.86,84.78,90.9,93.384,123.6456,-1.22505531473293,0.900005666827332,-4.88418456520649,0.0775698310187919,0.0698411399441535,0.0212582965098247,1512347428278.9,1512396420
181.95751,8.79930707,8.779959,2.18330032,3.88911329,3.890849,1.14032825,4.44590722,4.458725,1.0606804,6.43885641,6.458521,1.66538488,7.91600689,7.902776,2.29640478,4.01740979,4.006683,0.59183854,4.91314192,4.884653,0.83986563,100.9026,99.594,-72.882,97.02,96.48,89.28,118.8,-0.919636750832931,0.903972017437332,-5.07109203548649,0.0753854679169603,0.0675974851932695,0.0220671721298247,1512347428279.02,1512396421
182.7595,3.07446597,3.105006,0.66061147,8.82496235,8.825392,2.29198648,5.79023947,5.773428,1.32327107,1.1420552,1.148104,0.16029954,6.41050843,6.410406,1.58244557,4.90772062,4.895858,0.9925633,4.28677334,4.277273,0.71858065,82.5804,122.2488,-76.68,75.8556,93.852,89.64,116.1,-0.855105819922931,0.619742969707332,-4.08994453641649,0.0493554713532591,0.0576131077537699,0.0163162393398247,1512347428281.94,1512396422
183.5605,7.80768938,7.799998,1.96412103,6.80264533,6.791528,1.63241348,8.7486066,8.765047,2.02454303,8.79784709,8.822475,2.23340626,4.60695977,4.570489,1.18190851,5.84286887,5.833394,1.21765859,7.02467964,7.017719,1.49925572,100.2294,122.22,-90.5256,108.576,91.98,92.88,122.4504,-1.43272480581293,0.685470774887332,-5.57328487559649,0.0456629220557383,0.0879534415088783,0.0194372361998247,1512347428280.21,1512396423
184.3615,6.88677255,6.882265,1.46796996,2.96683937,2.965538,0.66163315,9.94205038,9.82037,2.22880605,8.9305523,9.009071,2.03710705,3.44547866,3.422396,0.79070219,1.09055436,0.022641,0,0.61552614,0.495885,0,98.64,104.4,-92.8512,108.72,84.8988,66.2292,78.6402,0.601325808317069,0.114718540587332,-3.02031295739649,-0.0188035587443537,0.0189026740177955,0.00745396998982473,1512347428281.57,1512396423
185.1615,2.77980432,2.778908,0.57100175,1.99249984,2.003183,0.43348859,6.70246103,6.691939,1.23556123,6.63605068,6.647828,1.38515808,0.47231753,0.475489,0.13636477,7.51337347,7.522479,1.59823045,8.38708243,8.38961,1.78135948,79.92,94.32,-85.68,101.1852,62.0118,93.78,125.4978,-1.81114228687293,0.477836976137332,-5.1046027616265,0.0222655896717883,0.0858540779378119,0.0147602397498247,1512347428280.19,1512396424
185.9625,6.4936266,6.486622,1.64420663,0.27275178,0.308432,0.02659785,6.64610364,6.62537,1.46268921,8.2985366,8.335638,2.08453899,7.74580533,7.550664,2.11491877,3.63081418,3.639236,0.50397583,1.75419325,1.758579,0.22339183,91.62,73.8126,-85.68,107.1,92.9988,84.42,96.4386,-0.0883210351629309,0.508141016237332,-4.7965601224665,0.0284604316584323,0.0465775245314643,0.0142980027598247,1512347428281.9,1512396425
186.7635,0.36220021,0.361375,0.05762279,1.55824283,1.541805,0.56962826,0.49377629,0.10155,0,1.54762484,1.536446,0.199314,6.85876976,6.861349,1.68091968,9.45086988,9.478456,2.00367121,1.31033673,1.30395,0.13002804,49.6278,74.88,-46.6164,73.2348,91.62,100.026,89.2404,-0.415012434542931,0.743186206707332,-4.61177190036649,0.0716113000275391,0.0469341688595371,0.0154449590498247,1512347428279.71,1512396426
187.5645,7.55775204,7.520923,1.89744809,3.29809447,3.297787,0.99610992,6.93929749,6.943977,1.56797089,0.99127948,0.983424,0.13250641,6.6986199,6.650031,1.83463266,1.97408851,1.973026,0.16404839,6.38249932,6.39114,1.36511708,94.0446,93.8898,-79.29,70.974,91.8,76.2354,117.0144,-0.595474349022931,0.612223497287332,-3.43222655862649,0.0452267933195943,0.0437387842819659,0.0158335931198247,1512347428280.29,1512396427
